date,m2_level,gdp_real,cpi_level,m2_yoy,gdp_yoy,cpi_yoy,nominal_gdp_yoy,excess_liq_yoy,k,k_normalized,excess_share_pct,cumulative_excess_pct
2019-12-31,15498.5,20985.448,258.63,6.3697633558447375,3.3517765241980912,2.3195274699624457,5.671303994160537,0.6984593616842005,0.002855568106994743,1.1585951013019349,13.688569986505083,14.946219275831623
2020-03-31,16662.4,20709.212,258.076,14.325705856118564,1.3585350290757248,1.4940399642909163,2.852574993366641,11.473130862751923,0.003117642858900315,1.2649271908742163,20.94406640836931,17.814501991519606
2020-06-30,18206.4,19077.992,257.042,23.822737288827224,-7.39861495878491,0.7166562831830481,-6.681958675601862,30.504695964429086,0.0037126783543236434,1.5063520787658877,33.614457463405756,25.44067598262688
2020-09-30,18533.7,20558.879,259.997,23.032242218253995,-1.3646720997737227,1.3910228912373812,0.026350791463658485,23.00589142679034,0.003467323488281211,1.4068037804146631,28.916881378777326,31.192148839324464
2020-12-31,19328.2,20791.917,262.045,24.71013323870053,-0.9222152417236895,1.3204191315779434,0.3982038898542539,24.311929348846277,0.0035474885350726855,1.4393292979397871,30.52319566958235,37.27013117653603
2021-03-31,20129.4,21082.134,264.961,20.807326675628968,1.8007541764505586,2.6678187820641908,4.468572958514749,16.33875371711422,0.003603581149058449,1.4620878613317565,31.604657527958647,41.35481960581459
2021-06-30,20361.9,21440.929,270.654,11.83924334300026,12.385669309432568,5.295632620349999,17.681301929782567,-5.842058586782307,0.0035088132282288724,1.4236374918361852,29.7573992161294,39.89430495911901
2021-09-30,20869.3,21617.828,273.91,12.601908955038654,5.1508109950936465,5.351215590949132,10.502026586042778,2.0998823689958757,0.003524422272950008,1.429970579359334,30.06849130784024,40.41927555136798
2021-12-31,21776.1,21988.737,280.845,12.664914477292232,5.756179192135091,7.174340285065539,12.93051947720063,-0.2656049999083985,0.003526250177429017,1.4307122185343342,30.10474174712572,40.352874301390884
2022-03-31,21883.1,21932.71,287.674,8.712132502707458,4.034582077886428,8.572204966013853,12.606787043900281,-3.894654541192823,0.003468294255352147,1.4071976515922184,28.9367773696525,39.379210666092675
2022-06-30,21564.3,21967.045,294.957,5.905146376320469,2.4537929303342976,8.979361103105798,11.433154033440097,-5.528007657119627,0.003328166293767058,1.3503432661372794,25.94475604262113,37.99720875181277
2022-09-30,21397.3,22125.625,296.349,2.5300321524919456,2.3489732641040373,8.192106896425821,10.541080160529859,-8.011048008037914,0.003263322251167155,1.3240339689011762,24.473236828666412,35.994446749803295
2022-12-31,21440.6,22278.345,298.832,-1.5406799197285048,1.3170742821654535,6.404600402357152,7.721674684522606,-9.262354604251112,0.0032205267298062797,1.3066704602932324,23.46960994468429,33.67885809874052
2023-03-31,20906.2,22439.607,301.821,-4.4641755509959635,2.3111462286238282,4.917719362889961,7.228865591513789,-11.693041142509752,0.0030868135681427216,1.2524187638607378,20.15450192415078,30.75559781311308
2023-06-30,20688.5,22580.499,304.014,-4.061342125642842,2.792610476283919,3.070617072997095,5.863227549281014,-9.924569674923855,0.0030137129556614692,1.2227595127591826,18.21776976050843,28.274455394382116
2023-09-30,20620.2,22840.989,307.276,-3.631766624761057,3.2331922827038895,3.687206638119256,6.920398920823145,-10.552165545584202,0.002937983334264213,1.192033588849544,16.109746457302386,25.636414007986065
2023-12-31,20950.5,23033.78,308.741,-2.285850209415774,3.390893713155063,3.3159099427102934,6.7068036558653565,-8.992653865281131,0.0029460144400046866,1.1952920647185517,16.338438987674188,23.388250541665784
2024-03-31,21062.0,23082.119,312.345,0.7452334714104003,2.8632943527041155,3.4868349120836584,6.350129264787774,-5.6048957933773735,0.002921388898294523,1.1853006966533268,15.63322262245519,21.98702659332144
2024-06-30,20988.1,23286.508,313.044,1.4481475215699424,3.1266315239534936,2.9702579486470926,6.096889472600586,-4.648741951030644,0.002879143910389295,1.1681605570356914,14.395329137153324,20.824841105563777
2024-09-30,21198.4,23478.57,314.732,2.8040465174925533,2.7913896372876,2.4264830315416708,5.217872668829271,-2.4138261513367176,0.002868735708019133,1.1639376172116018,14.08474258305531,20.221384567729597
2024-12-31,21660.4,23586.542,317.604,3.388463282499221,2.3997884845648576,2.870690967509981,5.270479452074839,-1.8820161695756177,0.0028914536499139503,1.173155011160821,14.75977253760239,19.750880525335692
2025-03-31,21912.6,23548.21,319.785,4.038552843984422,2.0192730138857806,2.381981462805549,4.40125447669133,-0.3627016327069077,0.002909899046795122,1.180638897262416,15.300097064502028,19.660205117158966
2025-06-30,21949.2,23770.976,321.435,4.579261581562899,2.0804665087611918,2.680453865910226,4.760920374671418,-0.18165879310851896,0.002872622238957038,1.1655145068311086,14.200982129439321,19.614790418881835
2025-09-30,22063.0,24026.834,324.245,4.078609706392933,2.335167772142843,3.0225715847133294,5.357739356856173,-1.27912965046324,0.002832009652911312,1.1490366847373112,12.970576720218773,19.295008006266023
2025-12-31,22634.6,24055.749,326.031,4.497608539085141,1.9892996607980828,2.653304114557753,4.642603775355836,-0.14499523627069522,0.0028859914779438183,1.170938833696322,14.598442615206174,19.25875919719835
