date,sp_quarterly_return,tbill_quarterly_return,m2_quarterly_growth,totll_quarterly_growth,vix_quarterly_avg,top1_growth,next9_growth,mid_growth,sp_1q_lag,sp_2q_lag,sent_m1,sent_m2,sent_m3
2015-10-01,0.09858982056242982,-5e-05,0.01877736819969833,0.020350842139528424,19.307343780994415,-0.019000386697005767,-0.011297201313606342,-0.0036612508970681468,-0.04905878840996636,-0.035219382299180535,0.019194281235667725,0.07823597938598444,0.15858763264071557
2016-01-01,-0.023863143863777414,0.00055,0.01714424477901888,0.02022087108225823,17.033281311392784,0.019235438234238567,0.016451542374830153,0.015267732493539521,0.09858982056242982,0.04469433500611464,0.07506829335034126,-0.04781716101770771,-0.02377641550640786
2016-04-01,-0.014711186539317689,0.000575,0.016210667048655925,0.022349785372697495,20.486229490061277,0.013886563778624517,0.014273879769665099,0.011165876694525512,-0.023863143863777414,0.07237401362706719,-0.009420093092679356,0.037324488110419725,0.03917443177197129
2016-07-01,0.10367385285356656,0.000675,0.01795685030737304,0.013448551570729439,15.675937503576279,0.023861656489518435,0.018643614162977995,0.012220933327380168,-0.014711186539317689,-0.038223275242300514,-0.02183143133597989,0.1407588585730522,0.11266305384536585
2016-10-01,-0.0024776088851020672,0.0008,0.017763178139520663,0.015288055002892209,13.233906269073486,0.019058342922690263,0.014266983716562098,0.016487922490686646,0.10367385285356656,0.08743750092567026,0.07135132640119522,0.20586230059464772,0.29020194036345326
2017-01-01,0.11773326236103632,0.001325,0.0071732541176292575,0.00492198024479884,14.09793646373446,0.0018456168696472375,0.007317803547086443,0.011884369861214772,-0.0024776088851020672,0.10093938070948183,0.30250372040656304,0.31127199849912096,0.269738273274514
2017-04-01,0.03875662769294452,0.0019500000000000001,0.014582051243564376,0.006686547531123743,11.691935508481917,0.026338087272602007,0.026727049459069008,0.022896100493115634,0.11773326236103632,0.11496395649903657,0.18882527699073157,0.207692499122312,0.10923253297805786
2017-07-01,0.058860385380166136,0.0026,0.012819090310602244,0.009343066901954966,11.426349231175013,0.022867024288179216,0.021533238175699854,0.01514815603670594,0.03875662769294452,0.1610528342703832,0.07927213657286859,0.14117423036406118,0.054103999647001425
2017-10-01,0.06976069620400982,0.0025,0.012167511429865163,0.014597292158195163,10.944285695514981,0.015772832922094304,0.018398695940257337,0.01760629205559039,0.058860385380166136,0.09989824311515294,0.15558193960497457,0.26429328372081123,0.26062533115187
2018-01-01,0.028877084868336178,0.0035499999999999998,0.0008153664097902968,0.009397702227361249,10.307936501881432,0.029517801172719516,0.025390653609821623,0.02031826847029583,0.06976069620400982,0.13272722304713258,0.24410358648146352,0.1771127911550658,0.12341394107187947
2018-04-01,0.06984665704220316,0.00435,0.011434668819979787,0.013569299944132585,17.354754135256908,0.0042038716074108695,0.010441876804357264,0.015492328698214264,0.028877084868336178,0.10065226661710347,0.02009468976757489,0.0453588456411155,-0.06904283358405033
2018-07-01,0.08334991960225135,0.004875,0.013344073221324804,0.010158608056360485,15.337500035762787,0.011020423663050893,0.014296382696381338,0.009489081286654377,0.06984665704220316,0.10074070975371652,-0.11601811767585817,-0.031982621658713586,0.006508344784379005
2018-10-01,-0.1701283755959042,0.005475,0.0038618729732200485,0.013190815979119863,12.856825404696995,0.02262539235659955,0.02148317784346543,0.016182557037770495,0.08334991960225135,0.15901828989340827,0.048517322175734255,0.05597911427418391,0.005619963540905906
