date,sp_return,m2_growth,m2_growth_lagged
2015-01-09,0.07275477189682222,0.02373915448166186,0.02373915448166186
2015-01-16,0.07031102710098591,0.021698740937254213,0.021698740937254213
2015-01-23,0.04440649617533765,0.016692848141690808,0.016692848141690808
2015-01-30,-0.011426901234258713,0.01408023568148331,0.01408023568148331
2015-02-06,0.011589986932796004,0.018524110678757255,0.018524110678757255
2015-02-13,0.028027005054695575,0.017298124103084067,0.017298124103084067
2015-02-20,0.02267993643233579,0.019075392400720537,0.019075392400720537
2015-02-27,0.017866441776484443,0.023334828050084466,0.023334828050084466
2015-03-06,-0.0019804214139138576,0.0222083390387513,0.0222083390387513
2015-03-13,0.025505260076959857,0.019699356981646154,0.019699356981646154
2015-03-20,0.01808620340411493,0.01893582529133675,0.01893582529133675
2015-03-27,-0.013285330477037172,0.012660158633313046,0.012660158633313046
2015-04-03,0.004256150992830943,0.014497169116713504,0.014497169116713504
2015-04-10,0.02799771047652788,0.024725019626381295,0.024725019626381295
2015-04-17,0.03058298241640367,0.024925570065633673,0.024925570065633673
2015-04-24,0.032103142991258604,0.023915036674816426,0.023915036674816426
2015-05-01,0.05679228937625602,0.015063869782543593,0.015063869782543593
2015-05-08,0.029496965568601707,0.01015671325709433,0.01015671325709433
2015-05-15,0.012274732046526404,0.007881132585484618,0.007881132585484618
2015-05-22,0.00746813694781312,0.0054454862221624545,0.0054454862221624545
2015-05-29,0.0013731967584342808,0.0027976742226343276,0.0027976742226343276
2015-06-05,0.010413983883083677,0.0012642013345278702,0.0012642013345278702
2015-06-12,0.01982575582654822,0.0020964185487104547,0.0020964185487104547
2015-06-19,0.0008964909115207753,0.0007246980424824301,0.0007246980424824301
2015-06-26,0.019635894032863144,0.0006527087412762089,0.0006527087412762089
2015-07-03,0.004750971738669341,-0.0009593406410064453,-0.0009593406410064453
2015-07-10,-0.012102385610841648,-0.0024713325425068655,-0.0024713325425068655
2015-07-17,0.02184335926286929,-0.00447272217133321,-0.00447272217133321
2015-07-24,-0.017962988027057203,-0.002669784178626733,-0.002669784178626733
2015-07-31,-0.0021106921198820183,0.008325055977373541,0.008325055977373541
2015-08-07,-0.018208037199917926,0.011605967345638124,0.011605967345638124
2015-08-14,-0.01469331553858888,0.013418037664372884,0.013418037664372884
2015-08-21,-0.07298478860844004,0.015084420857016001,0.015084420857016001
2015-08-28,-0.05624013756464563,0.014310683854052764,0.014310683854052764
2015-09-04,-0.08199906395440537,0.01224141679348456,0.01224141679348456
2015-09-11,-0.0635401443898117,0.015977796114320153,0.015977796114320153
2015-09-18,-0.07201928048986639,0.016814137193370993,0.016814137193370993
2015-09-25,-0.08096637395597872,0.017034621174109477,0.017034621174109477
2015-10-02,-0.06039158802378086,0.010612981070316163,0.010612981070316163
2015-10-09,-0.02972623737396296,0.007490172761206226,0.007490172761206226
2015-10-16,-0.04398013389712929,0.010461135472533245,0.010461135472533245
2015-10-23,-0.0021638257453471255,0.013974910006899988,0.013974910006899988
2015-10-30,-0.011635856075589035,0.015335553941579594,0.015335553941579594
2015-11-06,0.010411144799357341,0.017938706655724612,0.017938706655724612
2015-11-13,-0.032750986699113804,0.019062505168792043,0.019062505168792043
2015-11-20,0.06001344892280103,0.01877736819969833,0.01877736819969833
2015-11-27,0.05090333332658181,0.019104428151277997,0.019104428151277997
2015-12-04,0.08873006386704207,0.0189743759189811,0.0189743759189811
2015-12-11,0.026169625971417698,0.017260615606746743,0.017260615606746743
2015-12-18,0.024269300684992334,0.01814877575578966,0.01814877575578966
2015-12-25,0.06712957154541943,0.02716725457789626,0.02716725457789626
2016-01-01,0.047443811879748,0.03147153598281416,0.03147153598281416
2016-01-08,-0.046086875549762873,0.025967425962508006,0.025967425962508006
2016-01-15,-0.07514597360577935,0.03135382570816825,0.03135382570816825
2016-01-22,-0.08107842124545317,0.02721205562114659,0.02721205562114659
2016-01-29,-0.06690525450158324,0.023112214694468225,0.023112214694468225
2016-02-05,-0.10439686901736533,0.016816371735465907,0.016816371735465907
2016-02-12,-0.07822880749259142,0.014315509279923422,0.014315509279923422
2016-02-19,-0.08203731577003803,0.01714424477901888,0.01714424477901888
2016-02-26,-0.06796773915847876,0.020429067319182703,0.020429067319182703
